ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity
-0.21135105080830177,1.5406066683996802,0.2588430178165696,-2.845022941661843,0.6217857986719127,-1.0634482454799292,0.3589972281687765,-0.43096667997495197,-0.7625496890473306
0.10871421511407924,0.293964018013515,0.4005785808118203,0.36722547369972897,-0.29211129930102264,0.7342641239857511,0.42649764214365216,-1.1078028597632699,0.992373767189591
-0.4380338938120874,0.020508259937412187,0.39442044718709796,-2.793598922440349,2.537426196180337,-0.9031694496645514,0.8451558464139838,-2.1131818259598623,0.6784295729986195
1.8356855745394751,-0.7911468860401762,2.008207186894036,0.6972629324731993,-0.007195016377658893,-0.8731423974272358,-0.009849739527147008,2.22778509971405,0.4239782925684853
-0.022689623461970274,-1.157349291671724,0.8795962627417266,-0.8221168038717749,-2.0042698502164127,-1.4034350632636217,-0.09164360535055216,0.6644088570739438,0.18350989532328288
-0.022689623461970274,0.3507218636142642,0.14091355569873687,-0.8198733759539372,-1.4376134559281661,0.48879136223188974,-2.5499437905060347,-0.6050451436305588,-0.9767851472832514
1.1313978258872512,-0.5097886431792983,0.12444800196623068,0.28231514463343643,0.487893559727909,-0.15200010431215513,-0.5716406456286697,2.6200510974956104,-0.598240883442918
1.23488719511454,-0.9822321853047302,2.0948072207717248,-1.0688815460966334,-0.6817132177547864,0.9070125789441532,0.5477247396751121,0.5633940866185205,-0.12009383957516474
-0.9456383701191162,-0.36210068609739937,-0.02502811176173933,1.0565907452310146,-0.007195016377658893,-0.6046659416022666,-1.1331393037674495,-0.22433497321844867,-0.9222328677427029
-3.3535854790086455,-2.6863724329863152,-0.26811705164398886,-1.2879050709918207,2.100269758497939,-0.05948053342214032,-0.06799266680939224,1.1896483296913696,-1.4531412101139054
-2.041143698307403,2.323997952844546,-0.2907416395032194,-1.322906772690603,2.0170752610155716,-1.177752010167293,-0.901779008832265,0.23562588242919152,0.2474394375402478
-0.17969539350171007,0.039833781511588826,0.031653669107683115,-1.1968843454427098,1.6545674515220952,-0.03913702222393003,0.5325094230126123,-1.1837901417810215,0.6956293840988017
-1.2652022961402478,-0.487359516388952,1.7779466197732419,1.5444484310576139,0.2514481335695017,0.48561187362570685,0.19674068105082784,-0.09777177803799518,-0.06274020884306507
1.5170960945610712,1.4335328969000822,0.6450376605760727,-0.9093762483056278,-0.6013952704724099,0.1076447622379168,2.1535608423667494,-1.4201940817798406,-0.30898758196576637
-1.7204939585244536,1.5194579296984958,-0.15955575576686068,-1.2748178266536154,1.1355267468261918,-0.17919334021223032,1.1073629700728596,0.7446760930008212,-1.0467258090135934
0.13648732024771673,0.5050763271633132,0.5792953483083557,-0.15622610439987794,-0.13297541484379008,0.3924523428289797,1.1691265894315348,0.009828725422398571,-0.6648915725511587
0.7964502248715637,0.6527042677188948,-0.46691252440266107,-0.5838047743450501,-0.007195016377658893,-0.6048086789775403,1.1001106179220048,-0.43601412153386776,0.3962025150071374
-0.9658663045799301,-0.4407201950478434,-1.0799076579562676,0.4345744581463615,2.2456268161485964,-0.13123998690491273,-0.5606326672884427,1.0500107534274115,-1.579481225272019
0.09998572938874256,0.4834704584105452,1.1861284675358772,-0.5271392690395702,-0.007195016377658893,0.8042296879305754,-0.4703898070373128,-0.5395069937614728,1.3203968544676719
-2.4174693258738174,0.6385332658442745,-0.6004907667571966,-0.6353818120797191,-0.007195016377658893,-0.18437176609966402,-0.0339216584347465,-0.41040334817214147,0.8352214189889225
1.3025998520423288,-1.088742652689318,-0.015126015110397347,0.4486371375557955,-0.6996701572846219,0.6783376455942998,0.46309199766649595,1.0014468049595044,0.5438200413808948
0.6737363157132505,0.24958971312868797,-1.0743290792254916,0.32107199644440826,-0.04962025000053177,0.29603057859965115,0.45589163755985634,-0.7173854058127158,0.7241150168834516
0.11674672386971147,-0.5199514720807245,1.3847267477169516,-1.3055182130943601,-0.9216449533905595,0.6448226266261519,0.7995908710735746,-0.2582345898112275,0.3917853065395746
-0.7544100303219,-1.554528471376881,-0.17851245644899927,-0.16323591078945748,-0.007195016377658893,0.03741532719348334,-1.7998574056569994,0.024897913370279755,-1.572752315731245
